10	2000
20110319_0087	0	396
20110319_0087	0	414
20110319_0087	0	402
20110319_0087	0	394
20110319_0087	0	400
20110319_0087	0	398
20110319_0087	0	416
20110319_0087	0	415
20110319_0087	0	399
20110319_0087	0	397
20110319_0087	0	410
20110319_0087	0	413
20110319_0087	0	403
20110319_0087	0	395
20110319_0091	0	379
20110319_0091	0	357
20110319_0091	0	359
20110319_0091	0	373
20110319_0091	0	370
20110319_0091	0	363
20110319_0091	0	374
20110319_0091	0	368
20110319_0091	0	380
20110319_0091	0	358
20110319_0091	0	366
20110319_0091	0	362
20110319_0091	0	376
20110319_0091	0	378
20110319_0091	0	360
20110319_0091	0	361
20110319_0091	0	377
20110319_0091	0	364
20110319_0091	0	369
20110319_0100	0	366
20110319_0100	0	364
20110319_0100	0	352
20110319_0100	0	347
20110319_0100	0	358
20110319_0100	0	343
20110319_0100	0	363
20110319_0100	0	345
20110319_0100	0	346
20110319_0100	0	350
20110319_0100	0	348
20110319_0100	0	365
20110319_0100	0	355
20110319_0100	0	353
20110319_0100	0	359
20110319_0100	0	356
20110319_0100	0	361
20110319_0100	0	362
20110319_0100	0	354
20110319_0122	0	341
20110319_0122	0	335
20110319_0122	0	340
20110319_0122	0	343
20110319_0122	0	329
20110319_0122	0	326
20110319_0122	0	344
20110319_0122	0	342
20110319_0122	0	338
20110319_0122	0	330
20110319_0122	0	337
20110319_0122	0	332
20110319_0122	0	327
20110319_0122	0	328
20110319_0122	0	323
20110319_0122	0	321
20110319_0122	0	333
20110319_0122	0	325
20110319_0122	0	334
20110319_0122	0	322
20110319_0122	0	339
20110319_0176	0	349
20110319_0176	0	333
20110319_0176	0	331
20110319_0176	0	332
20110319_0176	0	348
20110319_0176	0	334
20110319_0176	0	328
20110319_0176	0	336
20110319_0176	0	329
20110319_0176	0	347
20110319_0176	0	341
20110319_0176	0	350
20110319_0176	0	351
20110319_0176	0	345
20110319_0176	0	346
20110319_0176	0	343
20110319_0176	0	335
20110319_0177	0	345
20110319_0177	0	351
20110319_0177	0	344
20110319_0177	0	342
20110319_0177	0	353
20110319_0177	0	350
20110319_0177	0	365
20110319_0177	0	357
20110319_0177	0	356
20110319_0177	0	359
20110319_0177	0	360
20110319_0177	0	362
20110319_0177	0	348
20110319_0177	0	343
20110319_0177	0	363
20110319_0177	0	361
20110319_0177	0	341
20110319_0177	0	347
20110319_0177	0	354
20110319_0177	0	349
20110319_0177	0	352
20110319_0177	0	358
20110319_0177	0	364
20110319_0181	0	398
20110319_0181	0	399
20110319_0181	0	387
20110319_0181	0	381
20110319_0181	0	382
20110319_0181	0	400
20110319_0181	0	392
20110319_0181	0	393
20110319_0181	0	402
20110319_0181	0	379
20110319_0181	0	403
20110319_0181	0	390
20110319_0181	0	386
20110319_0181	0	385
20110319_0181	0	388
20110319_0181	0	384
20110319_0181	0	389
20110319_0181	0	391
20110319_0181	0	397
20110319_0189	0	357
20110319_0189	0	363
20110319_0189	0	360
20110319_0189	0	355
20110319_0189	0	350
20110319_0189	0	351
20110319_0189	0	345
20110319_0189	0	369
20110319_0189	0	356
20110319_0189	0	368
20110319_0189	0	353
20110319_0189	0	361
20110319_0189	0	359
20110319_0189	0	354
20110319_0189	0	358
20110319_0189	0	366
20110319_0189	0	347
20110319_0189	0	367
20110319_0189	0	364
20110319_0189	0	349
20110319_0189	0	365
20110319_0190	0	343
20110319_0190	0	353
20110319_0190	0	360
20110319_0190	0	344
20110319_0190	0	350
20110319_0190	0	346
20110319_0190	0	355
20110319_0190	0	364
20110319_0190	0	365
20110319_0190	0	367
20110319_0190	0	358
20110319_0190	0	352
20110319_0190	0	354
20110319_0190	0	361
20110319_0190	0	362
20110319_0190	0	356
20110319_0190	0	348
20110319_0190	0	345
20110319_0190	0	351
20110319_0190	0	357
20110319_0194	0	367
20110319_0194	0	364
20110319_0194	0	345
20110319_0194	0	351
20110319_0194	0	369
20110319_0194	0	353
20110319_0194	0	355
20110319_0194	0	360
20110319_0194	0	346
20110319_0194	0	365
20110319_0194	0	366
20110319_0194	0	356
20110319_0194	0	349
20110319_0194	0	362
20110319_0194	0	352
20110319_0194	0	361
20110319_0194	0	347
20110319_0194	0	354
20110319_0207	0	366
20110319_0207	0	358
20110319_0207	0	362
20110319_0207	0	374
20110319_0207	0	380
20110319_0207	0	376
20110319_0207	0	372
20110319_0207	0	368
20110319_0207	0	375
20110319_0207	0	373
20110319_0207	0	379
20110319_0207	0	363
20110319_0207	0	370
20110319_0207	0	364
20110319_0207	0	367
20110319_0207	0	378
20110319_0207	0	360
20110319_0207	0	371
20110319_0207	0	369
20110319_0207	0	377
20110319_0207	0	382
20110319_0218	0	370
20110319_0218	0	360
20110319_0218	0	374
20110319_0218	0	363
20110319_0218	0	361
20110319_0218	0	369
20110319_0218	0	365
20110319_0218	0	357
20110319_0218	0	362
20110319_0218	0	372
20110319_0218	0	375
20110319_0218	0	373
20110319_0218	0	371
20110319_0218	0	377
20110319_0218	0	364
20110319_0218	0	354
20110319_0218	0	367
20110319_0218	0	376
20110319_0218	0	378
20110319_0226	0	467
20110319_0226	0	477
20110319_0226	0	457
20110319_0226	0	470
20110319_0226	0	463
20110319_0226	0	478
20110319_0226	0	460
20110319_0226	0	461
20110319_0226	0	471
20110319_0226	0	466
20110319_0226	0	459
20110319_0226	0	462
20110319_0226	0	473
20110319_0226	0	475
20110319_0226	0	458
20110319_0226	0	472
20110319_0226	0	464
20110319_0226	0	474
20110319_0226	0	469
20110319_0226	0	465
20110319_0226	0	481
20110319_0227	0	386
20110319_0227	0	387
20110319_0227	0	394
20110319_0227	0	405
20110319_0227	0	395
20110319_0227	0	384
20110319_0227	0	383
20110319_0227	0	401
20110319_0227	0	403
20110319_0227	0	406
20110319_0227	0	389
20110319_0227	0	390
20110319_0227	0	400
20110319_0227	0	402
20110319_0227	0	392
20110319_0227	0	393
20110319_0227	0	404
20110319_0227	0	396
20110319_0227	0	388
20110319_0228	0	333
20110319_0228	0	346
20110319_0228	0	348
20110319_0228	0	343
20110319_0228	0	353
20110319_0228	0	332
20110319_0228	0	350
20110319_0228	0	338
20110319_0228	0	356
20110319_0228	0	337
20110319_0228	0	335
20110319_0228	0	341
20110319_0228	0	342
20110319_0228	0	349
20110319_0228	0	345
20110319_0228	0	339
20110319_0228	0	352
20110320_0008	0	459
20110320_0008	0	447
20110320_0008	0	445
20110320_0008	0	463
20110320_0008	0	441
20110320_0008	0	454
20110320_0008	0	457
20110320_0008	0	442
20110320_0008	0	444
20110320_0008	0	458
20110320_0008	0	460
20110320_0008	0	449
20110320_0008	0	456
20110320_0008	0	451
20110320_0008	0	464
20110320_0008	0	461
20110320_0008	0	455
20110320_0008	0	448
20110320_0008	0	446
20110320_0008	0	450
20110320_0008	0	453
20110320_0008	0	443
20110320_0008	0	462
20110320_0010	0	333
20110320_0010	0	347
20110320_0010	0	353
20110320_0010	0	344
20110320_0010	0	339
20110320_0010	0	354
20110320_0010	0	343
20110320_0010	0	336
20110320_0010	0	351
20110320_0010	0	345
20110320_0010	0	350
20110320_0010	0	346
20110320_0010	0	341
20110320_0010	0	348
20110320_0010	0	355
20110320_0010	0	331
20110320_0010	0	352
20110320_0010	0	342
20110320_0010	0	338
20110320_0010	0	335
20110320_0010	0	340
20110320_0010	0	337
20110320_0010	0	334
20110320_0027	0	485
20110320_0027	0	490
20110320_0027	0	499
20110320_0027	0	494
20110320_0027	0	496
20110320_0027	0	493
20110320_0027	0	497
20110320_0027	0	491
20110320_0027	0	486
20110320_0027	0	492
20110320_0027	0	500
20110320_0027	0	483
20110320_0027	0	498
20110320_0027	0	478
20110320_0027	0	480
20110320_0027	0	501
20110320_0027	0	479
20110320_0027	0	488
20110320_0027	0	495
20110320_0027	0	477
20110320_0027	0	487
20110320_0027	0	484
20110320_0027	0	489
20110320_0043	0	392
20110320_0043	0	381
20110320_0043	0	385
20110320_0043	0	396
20110320_0043	0	382
20110320_0043	0	389
20110320_0043	0	386
20110320_0043	0	390
20110320_0043	0	395
20110320_0043	0	384
20110320_0043	0	383
20110320_0043	0	388
20110320_0043	0	399
20110320_0043	0	379
20110320_0043	0	401
20110320_0043	0	391
20110320_0043	0	400
20110320_0043	0	402
20110320_0043	0	394
20110320_0043	0	380
20110320_0064	0	444
20110320_0064	0	437
20110320_0064	0	443
20110320_0064	0	435
20110320_0064	0	456
20110320_0064	0	451
20110320_0064	0	452
20110320_0064	0	445
20110320_0064	0	448
20110320_0064	0	434
20110320_0064	0	436
20110320_0064	0	438
20110320_0064	0	449
20110320_0064	0	432
20110320_0064	0	433
20110320_0064	0	441
20110320_0065	0	578
20110320_0065	0	593
20110320_0065	0	599
20110320_0065	0	591
20110320_0065	0	588
20110320_0065	0	592
20110320_0065	0	597
20110320_0065	0	600
20110320_0065	0	587
20110320_0065	0	581
20110320_0065	0	580
20110320_0065	0	577
20110320_0065	0	582
20110320_0065	0	586
20110320_0065	0	584
20110320_0065	0	589
20110320_0065	0	590
20110320_0065	0	579
20110320_0065	0	595
20110320_0067	0	488
20110320_0067	0	497
20110320_0067	0	484
20110320_0067	0	489
20110320_0067	0	503
20110320_0067	0	495
20110320_0067	0	492
20110320_0067	0	505
20110320_0067	0	500
20110320_0067	0	493
20110320_0067	0	496
20110320_0067	0	504
20110320_0067	0	498
20110320_0067	0	490
20110320_0067	0	487
20110320_0067	0	502
20110320_0067	0	499
20110320_0067	0	494
20110320_0067	0	506
20110320_0067	0	483
20110320_0067	0	501
20110320_0098	0	398
20110320_0098	0	397
20110320_0098	0	416
20110320_0098	0	406
20110320_0098	0	418
20110320_0098	0	408
20110320_0098	0	402
20110320_0098	0	411
20110320_0098	0	415
20110320_0098	0	399
20110320_0098	0	404
20110320_0098	0	400
20110320_0098	0	413
20110320_0098	0	401
20110320_0098	0	410
20110320_0098	0	414
20110320_0098	0	405
20110320_0098	0	417
20110320_0098	0	396
20110320_0098	0	420
20110320_0098	0	409
20110320_0117	0	489
20110320_0117	0	473
20110320_0117	0	471
20110320_0117	0	474
20110320_0117	0	483
20110320_0117	0	485
20110320_0117	0	480
20110320_0117	0	481
20110320_0117	0	493
20110320_0117	0	491
20110320_0117	0	482
20110320_0117	0	469
20110320_0117	0	477
20110320_0117	0	478
20110320_0117	0	486
20110320_0117	0	487
20110320_0117	0	488
20110320_0117	0	470
20110320_0117	0	484
20110320_0117	0	476
20110320_0117	0	492
20110320_0117	0	475
20110320_0134	0	417
20110320_0134	0	426
20110320_0134	0	402
20110320_0134	0	424
20110320_0134	0	416
20110320_0134	0	422
20110320_0134	0	407
20110320_0134	0	404
20110320_0134	0	414
20110320_0134	0	412
20110320_0134	0	415
20110320_0134	0	411
20110320_0134	0	409
20110320_0134	0	410
20110320_0134	0	403
20110320_0134	0	419
20110320_0134	0	408
20110320_0134	0	421
20110320_0134	0	406
20110320_0134	0	425
20110320_0134	0	423
20110320_0134	0	405
20110320_0135	0	427
20110320_0135	0	419
20110320_0135	0	430
20110320_0135	0	435
20110320_0135	0	416
20110320_0135	0	422
20110320_0135	0	414
20110320_0135	0	431
20110320_0135	0	426
20110320_0135	0	433
20110320_0135	0	428
20110320_0135	0	421
20110320_0135	0	420
20110320_0135	0	436
20110320_0135	0	415
20110320_0135	0	417
20110320_0135	0	429
20110320_0135	0	423
20110320_0135	0	425
20110320_0135	0	418
20110320_0135	0	412
20110320_0138	0	389
20110320_0138	0	400
20110320_0138	0	388
20110320_0138	0	403
20110320_0138	0	393
20110320_0138	0	395
20110320_0138	0	407
20110320_0138	0	410
20110320_0138	0	398
20110320_0138	0	396
20110320_0138	0	402
20110320_0138	0	392
20110320_0138	0	408
20110320_0138	0	390
20110320_0138	0	391
20110320_0138	0	411
20110320_0138	0	409
20110320_0138	0	394
20110320_0138	0	404
20110320_0156	0	454
20110320_0156	0	446
20110320_0156	0	447
20110320_0156	0	455
20110320_0156	0	444
20110320_0156	0	445
20110320_0156	0	456
20110320_0156	0	443
20110320_0156	0	435
20110320_0156	0	439
20110320_0156	0	442
20110320_0156	0	441
20110320_0156	0	453
20110320_0156	0	440
20110320_0156	0	459
20110320_0156	0	457
20110320_0156	0	448
20110320_0156	0	451
20110320_0156	0	438
20110320_0156	0	458
20110320_0156	0	436
20110320_0161	0	408
20110320_0161	0	390
20110320_0161	0	397
20110320_0161	0	391
20110320_0161	0	403
20110320_0161	0	396
20110320_0161	0	402
20110320_0161	0	394
20110320_0161	0	392
20110320_0161	0	389
20110320_0161	0	409
20110320_0161	0	387
20110320_0161	0	398
20110320_0161	0	399
20110320_0161	0	393
20110320_0161	0	401
20110320_0161	0	386
20110320_0161	0	406
20110320_0161	0	404
20110320_0161	0	395
20110320_0161	0	400
20110320_0161	0	407
20110320_0167	0	384
20110320_0167	0	391
20110320_0167	0	376
20110320_0167	0	382
20110320_0167	0	388
20110320_0167	0	385
20110320_0167	0	378
20110320_0167	0	370
20110320_0167	0	394
20110320_0167	0	381
20110320_0167	0	387
20110320_0167	0	380
20110320_0167	0	371
20110320_0167	0	377
20110320_0167	0	386
20110320_0167	0	373
20110320_0167	0	375
20110320_0167	0	374
20110320_0167	0	392
20110320_0167	0	379
20110320_0167	0	372
20110320_0167	0	390
20110320_0169	0	441
20110320_0169	0	448
20110320_0169	0	432
20110320_0169	0	424
20110320_0169	0	435
20110320_0169	0	430
20110320_0169	0	429
20110320_0169	0	431
20110320_0169	0	437
20110320_0169	0	446
20110320_0169	0	443
20110320_0169	0	439
20110320_0169	0	447
20110320_0169	0	445
20110320_0169	0	425
20110320_0169	0	433
20110320_0169	0	434
20110320_0169	0	426
20110320_0169	0	442
20110320_0173	0	406
20110320_0173	0	390
20110320_0173	0	408
20110320_0173	0	403
20110320_0173	0	396
20110320_0173	0	395
20110320_0173	0	413
20110320_0173	0	409
20110320_0173	0	410
20110320_0173	0	391
20110320_0173	0	394
20110320_0173	0	400
20110320_0173	0	397
20110320_0173	0	404
20110320_0173	0	407
20110320_0173	0	389
20110320_0173	0	398
20110320_0173	0	393
20110320_0173	0	402
20110320_0173	0	399
20110320_0173	0	401
20110320_0173	0	412
20110320_0178	0	456
20110320_0178	0	438
20110320_0178	0	442
20110320_0178	0	443
20110320_0178	0	437
20110320_0178	0	457
20110320_0178	0	453
20110320_0178	0	446
20110320_0178	0	435
20110320_0178	0	440
20110320_0178	0	445
20110320_0178	0	444
20110320_0178	0	433
20110320_0178	0	441
20110320_0178	0	436
20110320_0178	0	448
20110320_0178	0	451
20110320_0178	0	450
20110320_0178	0	454
20110320_0178	0	447
20110320_0178	0	439
20110320_0178	0	434
20110320_0178	0	449
20110320_0187	0	448
20110320_0187	0	434
20110320_0187	0	431
20110320_0187	0	447
20110320_0187	0	449
20110320_0187	0	438
20110320_0187	0	429
20110320_0187	0	446
20110320_0187	0	435
20110320_0187	0	440
20110320_0187	0	442
20110320_0187	0	444
20110320_0187	0	441
20110320_0187	0	430
20110320_0187	0	432
20110320_0187	0	452
20110320_0187	0	428
20110320_0187	0	443
20110320_0187	0	436
20110320_0187	0	445
20110320_0187	0	450
20110320_0194	0	523
20110320_0194	0	526
20110320_0194	0	525
20110320_0194	0	532
20110320_0194	0	538
20110320_0194	0	540
20110320_0194	0	543
20110320_0194	0	546
20110320_0194	0	529
20110320_0194	0	534
20110320_0194	0	542
20110320_0194	0	541
20110320_0194	0	530
20110320_0194	0	527
20110320_0194	0	545
20110320_0194	0	539
20110320_0194	0	528
20110320_0194	0	537
20110320_0194	0	536
20110320_0194	0	531
20110320_0194	0	547
20110422_0033	0	378
20110422_0033	0	373
20110422_0033	0	376
20110422_0033	0	369
20110422_0033	0	390
20110422_0033	0	377
20110422_0033	0	374
20110422_0033	0	367
20110422_0033	0	389
20110422_0033	0	385
20110422_0033	0	381
20110422_0033	0	368
20110422_0033	0	371
20110422_0033	0	380
20110422_0033	0	382
20110422_0033	0	383
20110422_0033	0	387
20110422_0033	0	379
20110422_0033	0	388
20110422_0033	0	372
20110422_0034	0	383
20110422_0034	0	395
20110422_0034	0	388
20110422_0034	0	400
20110422_0034	0	401
20110422_0034	0	391
20110422_0034	0	394
20110422_0034	0	399
20110422_0034	0	385
20110422_0034	0	396
20110422_0034	0	384
20110422_0034	0	381
20110422_0034	0	382
20110422_0034	0	404
20110422_0034	0	389
20110422_0034	0	392
20110422_0034	0	402
20110422_0034	0	397
20110422_0034	0	398
20110422_0034	0	386
20110422_0034	0	393
20110422_0052	0	388
20110422_0052	0	386
20110422_0052	0	379
20110422_0052	0	387
20110422_0052	0	380
20110422_0052	0	395
20110422_0052	0	381
20110422_0052	0	384
20110422_0052	0	398
20110422_0052	0	383
20110422_0052	0	375
20110422_0052	0	382
20110422_0052	0	389
20110422_0052	0	377
20110422_0052	0	390
20110422_0052	0	392
20110422_0052	0	393
20110422_0052	0	396
20110422_0052	0	378
20110422_0052	0	399
20110422_0052	0	376
20110422_0052	0	397
20110422_0065	0	559
20110422_0065	0	546
20110422_0065	0	567
20110422_0065	0	564
20110422_0065	0	566
20110422_0065	0	555
20110422_0065	0	558
20110422_0065	0	553
20110422_0065	0	561
20110422_0065	0	547
20110422_0065	0	554
20110422_0065	0	557
20110422_0065	0	562
20110422_0065	0	569
20110422_0065	0	570
20110422_0065	0	551
20110422_0065	0	550
20110422_0065	0	556
20110422_0065	0	549
20110422_0065	0	568
20110422_0065	0	563
20110422_0065	0	560
20110422_0066	0	423
20110422_0066	0	425
20110422_0066	0	428
20110422_0066	0	433
20110422_0066	0	440
20110422_0066	0	436
20110422_0066	0	441
20110422_0066	0	443
20110422_0066	0	437
20110422_0066	0	442
20110422_0066	0	427
20110422_0066	0	438
20110422_0066	0	424
20110422_0066	0	435
20110422_0066	0	430
20110422_0066	0	434
20110422_0066	0	432
20110422_0066	0	426
20110422_0066	0	439
20110422_0073	0	483
20110422_0073	0	481
20110422_0073	0	484
20110422_0073	0	486
20110422_0073	0	488
20110422_0073	0	489
20110422_0073	0	477
20110422_0073	0	468
20110422_0073	0	487
20110422_0073	0	467
20110422_0073	0	479
20110422_0073	0	473
20110422_0073	0	474
20110422_0073	0	472
20110422_0073	0	485
20110422_0073	0	491
20110422_0073	0	482
20110422_0073	0	476
20110422_0082	0	425
20110422_0082	0	415
20110422_0082	0	420
20110422_0082	0	418
20110422_0082	0	426
20110422_0082	0	429
20110422_0082	0	408
20110422_0082	0	410
20110422_0082	0	423
20110422_0082	0	430
20110422_0082	0	424
20110422_0082	0	417
20110422_0082	0	407
20110422_0082	0	422
20110422_0082	0	414
20110422_0082	0	421
20110422_0082	0	409
20110422_0082	0	427
20110422_0082	0	419
20110422_0082	0	431
20110422_0082	0	412
20110422_0090	0	409
20110422_0090	0	402
20110422_0090	0	413
20110422_0090	0	400
20110422_0090	0	412
20110422_0090	0	416
20110422_0090	0	419
20110422_0090	0	414
20110422_0090	0	398
20110422_0090	0	396
20110422_0090	0	403
20110422_0090	0	395
20110422_0090	0	399
20110422_0090	0	397
20110422_0090	0	418
20110422_0090	0	410
20110422_0090	0	401
20110422_0090	0	417
20110422_0090	0	406
20110422_0090	0	404
20110422_0090	0	415
20110422_0090	0	407
20110422_0106	0	371
20110422_0106	0	363
20110422_0106	0	362
20110422_0106	0	379
20110422_0106	0	373
20110422_0106	0	366
20110422_0106	0	375
20110422_0106	0	372
20110422_0106	0	368
20110422_0106	0	383
20110422_0106	0	369
20110422_0106	0	361
20110422_0106	0	374
20110422_0106	0	370
20110422_0106	0	378
20110422_0106	0	367
20110422_0106	0	377
20110422_0106	0	364
20110423_0004	0	390
20110423_0004	0	374
20110423_0004	0	389
20110423_0004	0	392
20110423_0004	0	379
20110423_0004	0	397
20110423_0004	0	375
20110423_0004	0	393
20110423_0004	0	386
20110423_0004	0	383
20110423_0004	0	377
20110423_0004	0	387
20110423_0004	0	395
20110423_0004	0	394
20110423_0004	0	388
20110423_0004	0	378
20110423_0004	0	391
20110423_0004	0	382
20110423_0004	0	376
20110423_0004	0	384
20110423_0005	0	383
20110423_0005	0	371
20110423_0005	0	377
20110423_0005	0	364
20110423_0005	0	388
20110423_0005	0	367
20110423_0005	0	366
20110423_0005	0	376
20110423_0005	0	381
20110423_0005	0	385
20110423_0005	0	370
20110423_0005	0	369
20110423_0005	0	384
20110423_0005	0	382
20110423_0005	0	386
20110423_0005	0	374
20110423_0005	0	372
20110423_0005	0	368
20110423_0005	0	380
20110423_0005	0	373
20110423_0010	0	418
20110423_0010	0	413
20110423_0010	0	415
20110423_0010	0	425
20110423_0010	0	432
20110423_0010	0	428
20110423_0010	0	435
20110423_0010	0	416
20110423_0010	0	426
20110423_0010	0	434
20110423_0010	0	417
20110423_0010	0	430
20110423_0010	0	412
20110423_0010	0	427
20110423_0010	0	421
20110423_0010	0	414
20110423_0010	0	422
20110423_0010	0	429
20110423_0031	0	496
20110423_0031	0	487
20110423_0031	0	490
20110423_0031	0	494
20110423_0031	0	479
20110423_0031	0	478
20110423_0031	0	483
20110423_0031	0	484
20110423_0031	0	489
20110423_0031	0	495
20110423_0031	0	485
20110423_0031	0	482
20110423_0031	0	492
20110423_0031	0	480
20110423_0031	0	497
20110423_0031	0	498
20110423_0031	0	476
20110423_0031	0	493
20110423_0031	0	491
20110423_0038	0	571
20110423_0038	0	563
20110423_0038	0	561
20110423_0038	0	573
20110423_0038	0	568
20110423_0038	0	567
20110423_0038	0	559
20110423_0038	0	578
20110423_0038	0	577
20110423_0038	0	555
20110423_0038	0	557
20110423_0038	0	572
20110423_0038	0	575
20110423_0038	0	566
20110423_0038	0	560
20110423_0038	0	565
20110423_0038	0	569
20110423_0038	0	570
20110423_0044	0	575
20110423_0044	0	578
20110423_0044	0	583
20110423_0044	0	584
20110423_0044	0	580
20110423_0044	0	594
20110423_0044	0	572
20110423_0044	0	581
20110423_0044	0	573
20110423_0044	0	589
20110423_0044	0	574
20110423_0044	0	588
20110423_0044	0	576
20110423_0044	0	586
20110423_0044	0	595
20110423_0044	0	579
20110423_0044	0	582
20110423_0081	0	461
20110423_0081	0	464
20110423_0081	0	457
20110423_0081	0	470
20110423_0081	0	476
20110423_0081	0	477
20110423_0081	0	472
20110423_0081	0	459
20110423_0081	0	469
20110423_0081	0	455
20110423_0081	0	465
20110423_0081	0	466
20110423_0081	0	468
20110423_0081	0	462
20110423_0081	0	471
20110423_0081	0	460
20110423_0081	0	479
20110423_0081	0	478
20110423_0086	0	402
20110423_0086	0	401
20110423_0086	0	407
20110423_0086	0	383
20110423_0086	0	391
20110423_0086	0	389
20110423_0086	0	395
20110423_0086	0	393
20110423_0086	0	385
20110423_0086	0	406
20110423_0086	0	403
20110423_0086	0	400
20110423_0086	0	396
20110423_0086	0	386
20110423_0086	0	387
20110423_0086	0	398
20110423_0086	0	384
20110423_0088	0	508
20110423_0088	0	501
20110423_0088	0	516
20110423_0088	0	517
20110423_0088	0	506
20110423_0088	0	497
20110423_0088	0	511
20110423_0088	0	512
20110423_0088	0	500
20110423_0088	0	504
20110423_0088	0	514
20110423_0088	0	513
20110423_0088	0	510
20110423_0088	0	503
20110423_0088	0	495
20110423_0088	0	496
20110423_0088	0	509
20110423_0088	0	493
20110423_0088	0	502
20110423_0088	0	505
20110423_0088	0	498
20110423_0088	0	515
20110423_0092	0	432
20110423_0092	0	425
20110423_0092	0	412
20110423_0092	0	426
20110423_0092	0	410
20110423_0092	0	420
20110423_0092	0	430
20110423_0092	0	427
20110423_0092	0	417
20110423_0092	0	423
20110423_0092	0	421
20110423_0092	0	411
20110423_0092	0	424
20110423_0092	0	422
20110423_0092	0	415
20110423_0092	0	413
20110423_0092	0	414
20110423_0092	0	428
20110423_0092	0	433
20110423_0092	0	431
20110423_0092	0	418
20110423_0094	0	403
20110423_0094	0	394
20110423_0094	0	385
20110423_0094	0	407
20110423_0094	0	408
20110423_0094	0	390
20110423_0094	0	389
20110423_0094	0	401
20110423_0094	0	397
20110423_0094	0	393
20110423_0094	0	406
20110423_0094	0	384
20110423_0094	0	404
20110423_0094	0	398
20110423_0094	0	387
20110423_0094	0	402
20110423_0094	0	392
20110423_0123	0	435
20110423_0123	0	445
20110423_0123	0	442
20110423_0123	0	426
20110423_0123	0	432
20110423_0123	0	438
20110423_0123	0	448
20110423_0123	0	429
20110423_0123	0	431
20110423_0123	0	439
20110423_0123	0	428
20110423_0123	0	430
20110423_0123	0	444
20110423_0123	0	447
20110423_0123	0	440
20110423_0123	0	446
20110423_0123	0	443
20110423_0123	0	437
20110423_0123	0	441
20110423_0123	0	433
20110423_0123	0	427
20110423_0123	0	449
20110423_0123	0	434
20110423_0160	0	352
20110423_0160	0	333
20110423_0160	0	338
20110423_0160	0	346
20110423_0160	0	353
20110423_0160	0	354
20110423_0160	0	347
20110423_0160	0	345
20110423_0160	0	351
20110423_0160	0	342
