10	2000
20110319_0176	0	572
20110319_0176	0	570
20110319_0176	0	560
20110319_0176	0	562
20110319_0176	0	568
20110319_0176	0	559
20110319_0176	0	557
20110319_0176	0	580
20110319_0176	0	561
20110319_0176	0	566
20110319_0176	0	563
20110319_0176	0	573
20110319_0176	0	577
20110319_0177	0	496
20110319_0177	0	497
20110319_0177	0	506
20110319_0177	0	484
20110319_0177	0	486
20110319_0177	0	493
20110319_0177	0	494
20110319_0177	0	495
20110319_0177	0	499
20110319_0177	0	503
20110319_0177	0	483
20110319_0177	0	487
20110319_0177	0	502
20110319_0177	0	505
20110319_0177	0	492
20110319_0177	0	488
20110319_0177	0	482
20110319_0177	0	500
20110319_0177	0	504
20110319_0177	0	498
20110319_0177	0	490
20110319_0181	0	626
20110319_0181	0	617
20110319_0181	0	618
20110319_0181	0	621
20110319_0181	0	623
20110319_0181	0	636
20110319_0181	0	616
20110319_0181	0	631
20110319_0181	0	630
20110319_0181	0	627
20110319_0181	0	633
20110319_0181	0	625
20110319_0181	0	632
20110319_0181	0	624
20110319_0181	0	620
20110319_0181	0	613
20110319_0181	0	619
20110319_0181	0	622
20110319_0181	0	635
20110319_0181	0	612
20110319_0189	0	544
20110319_0189	0	561
20110319_0189	0	555
20110319_0189	0	563
20110319_0189	0	545
20110319_0189	0	565
20110319_0189	0	549
20110319_0189	0	557
20110319_0189	0	551
20110319_0189	0	560
20110319_0189	0	548
20110319_0189	0	553
20110319_0189	0	547
20110319_0189	0	564
20110319_0189	0	558
20110319_0189	0	559
20110319_0189	0	552
20110319_0189	0	562
20110319_0189	0	542
20110319_0189	0	566
20110319_0189	0	543
20110319_0189	0	546
20110319_0189	0	550
20110319_0190	0	564
20110319_0190	0	555
20110319_0190	0	549
20110319_0190	0	557
20110319_0190	0	569
20110319_0190	0	570
20110319_0190	0	560
20110319_0190	0	568
20110319_0190	0	562
20110319_0190	0	563
20110319_0190	0	556
20110319_0190	0	551
20110319_0190	0	565
20110319_0190	0	558
20110319_0190	0	548
20110319_0190	0	559
20110319_0190	0	553
20110319_0190	0	552
20110319_0190	0	567
20110319_0190	0	554
20110319_0190	0	561
20110319_0190	0	547
20110319_0190	0	566
20110319_0194	0	620
20110319_0194	0	617
20110319_0194	0	624
20110319_0194	0	615
20110319_0194	0	630
20110319_0194	0	618
20110319_0194	0	610
20110319_0194	0	622
20110319_0194	0	629
20110319_0194	0	623
20110319_0194	0	627
20110319_0194	0	614
20110319_0194	0	611
20110319_0194	0	607
20110319_0194	0	612
20110319_0194	0	619
20110319_0194	0	616
20110319_0194	0	606
20110319_0194	0	625
20110319_0194	0	621
20110319_0194	0	613
20110319_0194	0	608
20110319_0207	0	625
20110319_0207	0	624
20110319_0207	0	618
20110319_0207	0	608
20110319_0207	0	606
20110319_0207	0	612
20110319_0207	0	607
20110319_0207	0	616
20110319_0207	0	626
20110319_0207	0	617
20110319_0207	0	620
20110319_0207	0	614
20110319_0207	0	628
20110319_0207	0	622
20110319_0207	0	605
20110319_0207	0	621
20110319_0207	0	623
20110319_0207	0	604
20110319_0218	0	595
20110319_0218	0	604
20110319_0218	0	602
20110319_0218	0	606
20110319_0218	0	584
20110319_0218	0	589
20110319_0218	0	608
20110319_0218	0	586
20110319_0218	0	598
20110319_0218	0	588
20110319_0218	0	592
20110319_0218	0	596
20110319_0218	0	600
20110319_0218	0	587
20110319_0218	0	601
20110319_0218	0	593
20110319_0218	0	590
20110319_0218	0	603
20110319_0218	0	605
20110319_0218	0	599
20110319_0218	0	591
20110319_0226	0	717
20110319_0226	0	732
20110319_0226	0	714
20110319_0226	0	728
20110319_0226	0	729
20110319_0226	0	722
20110319_0226	0	733
20110319_0226	0	730
20110319_0226	0	734
20110319_0226	0	720
20110319_0226	0	716
20110319_0226	0	725
20110319_0226	0	713
20110319_0226	0	715
20110319_0226	0	719
20110319_0226	0	712
20110319_0226	0	731
20110319_0226	0	724
20110319_0226	0	736
20110319_0226	0	721
20110319_0226	0	718
20110319_0226	0	727
20110319_0227	0	650
20110319_0227	0	655
20110319_0227	0	647
20110319_0227	0	664
20110319_0227	0	660
20110319_0227	0	642
20110319_0227	0	648
20110319_0227	0	651
20110319_0227	0	649
20110319_0227	0	654
20110319_0227	0	641
20110319_0227	0	646
20110319_0227	0	644
20110319_0227	0	665
20110319_0227	0	661
20110319_0227	0	652
20110319_0227	0	643
20110319_0227	0	653
20110319_0227	0	658
20110319_0227	0	656
20110319_0227	0	663
20110319_0228	0	558
20110319_0228	0	578
20110319_0228	0	572
20110319_0228	0	562
20110319_0228	0	571
20110319_0228	0	575
20110319_0228	0	557
20110319_0228	0	556
20110319_0228	0	559
20110319_0228	0	564
20110319_0228	0	566
20110319_0228	0	579
20110319_0228	0	561
20110319_0228	0	567
20110319_0228	0	574
20110319_0228	0	576
20110319_0228	0	570
20110319_0228	0	573
20110319_0228	0	568
20110319_0228	0	555
20110320_0008	0	757
20110320_0008	0	754
20110320_0008	0	759
20110320_0008	0	747
20110320_0008	0	749
20110320_0008	0	765
20110320_0008	0	761
20110320_0008	0	743
20110320_0008	0	745
20110320_0008	0	752
20110320_0008	0	748
20110320_0008	0	746
20110320_0008	0	766
20110320_0008	0	755
20110320_0008	0	763
20110320_0008	0	764
20110320_0008	0	756
20110320_0008	0	762
20110320_0008	0	750
20110320_0008	0	760
20110320_0010	0	542
20110320_0010	0	540
20110320_0010	0	545
20110320_0010	0	559
20110320_0010	0	538
20110320_0010	0	547
20110320_0010	0	556
20110320_0010	0	554
20110320_0010	0	558
20110320_0010	0	549
20110320_0010	0	548
20110320_0010	0	543
20110320_0010	0	557
20110320_0010	0	553
20110320_0010	0	546
20110320_0010	0	550
20110320_0010	0	551
20110320_0010	0	560
20110320_0027	0	657
20110320_0027	0	654
20110320_0027	0	665
20110320_0027	0	662
20110320_0027	0	642
20110320_0027	0	649
20110320_0027	0	656
20110320_0027	0	651
20110320_0027	0	664
20110320_0027	0	653
20110320_0027	0	659
20110320_0027	0	650
20110320_0027	0	647
20110320_0027	0	661
20110320_0027	0	644
20110320_0027	0	643
20110320_0027	0	652
20110320_0027	0	645
20110320_0027	0	646
20110320_0043	0	601
20110320_0043	0	602
20110320_0043	0	589
20110320_0043	0	590
20110320_0043	0	595
20110320_0043	0	587
20110320_0043	0	605
20110320_0043	0	582
20110320_0043	0	599
20110320_0043	0	591
20110320_0043	0	588
20110320_0043	0	600
20110320_0043	0	594
20110320_0043	0	603
20110320_0043	0	606
20110320_0043	0	586
20110320_0043	0	584
20110320_0043	0	592
20110320_0043	0	604
20110320_0043	0	593
20110320_0064	0	675
20110320_0064	0	671
20110320_0064	0	678
20110320_0064	0	694
20110320_0064	0	685
20110320_0064	0	691
20110320_0064	0	676
20110320_0064	0	680
20110320_0064	0	684
20110320_0064	0	689
20110320_0064	0	682
20110320_0064	0	672
20110320_0064	0	679
20110320_0064	0	677
20110320_0064	0	670
20110320_0064	0	693
20110320_0064	0	673
20110320_0064	0	686
20110320_0064	0	674
20110320_0064	0	681
20110320_0065	0	887
20110320_0065	0	886
20110320_0065	0	898
20110320_0065	0	894
20110320_0065	0	895
20110320_0065	0	899
20110320_0065	0	905
20110320_0065	0	889
20110320_0065	0	890
20110320_0065	0	900
20110320_0065	0	885
20110320_0065	0	906
20110320_0065	0	903
20110320_0065	0	901
20110320_0065	0	892
20110320_0065	0	896
20110320_0065	0	883
20110320_0065	0	902
20110320_0065	0	897
20110320_0065	0	891
20110320_0065	0	888
20110320_0067	0	825
20110320_0067	0	811
20110320_0067	0	822
20110320_0067	0	817
20110320_0067	0	823
20110320_0067	0	827
20110320_0067	0	815
20110320_0067	0	807
20110320_0067	0	808
20110320_0067	0	814
20110320_0067	0	828
20110320_0067	0	820
20110320_0067	0	826
20110320_0067	0	804
20110320_0067	0	813
20110320_0067	0	809
20110320_0067	0	821
20110320_0067	0	819
20110320_0067	0	818
20110320_0067	0	805
20110320_0098	0	725
20110320_0098	0	709
20110320_0098	0	727
20110320_0098	0	726
20110320_0098	0	718
20110320_0098	0	724
20110320_0098	0	711
20110320_0098	0	728
20110320_0098	0	716
20110320_0098	0	719
20110320_0098	0	710
20110320_0098	0	732
20110320_0098	0	723
20110320_0098	0	715
20110320_0098	0	717
20110320_0098	0	708
20110320_0098	0	722
20110320_0098	0	713
20110320_0098	0	721
20110320_0098	0	712
20110320_0117	0	725
20110320_0117	0	729
20110320_0117	0	718
20110320_0117	0	726
20110320_0117	0	738
20110320_0117	0	731
20110320_0117	0	717
20110320_0117	0	736
20110320_0117	0	732
20110320_0117	0	739
20110320_0117	0	722
20110320_0117	0	720
20110320_0117	0	730
20110320_0117	0	721
20110320_0117	0	724
20110320_0117	0	727
20110320_0117	0	734
20110320_0117	0	723
20110320_0117	0	740
20110320_0117	0	716
20110320_0134	0	687
20110320_0134	0	669
20110320_0134	0	690
20110320_0134	0	682
20110320_0134	0	667
20110320_0134	0	678
20110320_0134	0	679
20110320_0134	0	684
20110320_0134	0	675
20110320_0134	0	691
20110320_0134	0	685
20110320_0134	0	671
20110320_0134	0	676
20110320_0134	0	688
20110320_0134	0	686
20110320_0134	0	681
20110320_0134	0	670
20110320_0134	0	674
20110320_0134	0	683
20110320_0134	0	677
20110320_0135	0	697
20110320_0135	0	711
20110320_0135	0	714
20110320_0135	0	700
20110320_0135	0	699
20110320_0135	0	709
20110320_0135	0	715
20110320_0135	0	720
20110320_0135	0	710
20110320_0135	0	702
20110320_0135	0	712
20110320_0135	0	719
20110320_0135	0	703
20110320_0135	0	718
20110320_0135	0	717
20110320_0135	0	708
20110320_0135	0	706
20110320_0138	0	629
20110320_0138	0	650
20110320_0138	0	636
20110320_0138	0	647
20110320_0138	0	631
20110320_0138	0	648
20110320_0138	0	634
20110320_0138	0	632
20110320_0138	0	641
20110320_0138	0	642
20110320_0138	0	649
20110320_0138	0	635
20110320_0138	0	628
20110320_0138	0	626
20110320_0138	0	630
20110320_0138	0	627
20110320_0138	0	639
20110320_0138	0	643
20110320_0138	0	633
20110320_0138	0	644
20110320_0138	0	645
20110320_0138	0	646
20110320_0156	0	791
20110320_0156	0	778
20110320_0156	0	793
20110320_0156	0	792
20110320_0156	0	772
20110320_0156	0	776
20110320_0156	0	771
20110320_0156	0	795
20110320_0156	0	785
20110320_0156	0	773
20110320_0156	0	782
20110320_0156	0	790
20110320_0156	0	779
20110320_0156	0	775
20110320_0156	0	781
20110320_0156	0	787
20110320_0161	0	665
20110320_0161	0	670
20110320_0161	0	660
20110320_0161	0	657
20110320_0161	0	671
20110320_0161	0	652
20110320_0161	0	668
20110320_0161	0	656
20110320_0161	0	666
20110320_0161	0	654
20110320_0161	0	650
20110320_0161	0	674
20110320_0161	0	663
20110320_0161	0	661
20110320_0161	0	672
20110320_0161	0	667
20110320_0161	0	659
20110320_0161	0	673
20110320_0161	0	653
20110320_0167	0	687
20110320_0167	0	675
20110320_0167	0	668
20110320_0167	0	667
20110320_0167	0	684
20110320_0167	0	683
20110320_0167	0	685
20110320_0167	0	676
20110320_0167	0	689
20110320_0167	0	682
20110320_0167	0	678
20110320_0167	0	681
20110320_0167	0	671
20110320_0167	0	690
20110320_0167	0	674
20110320_0167	0	680
20110320_0167	0	672
20110320_0167	0	673
20110320_0167	0	688
20110320_0167	0	666
20110320_0169	0	751
20110320_0169	0	732
20110320_0169	0	737
20110320_0169	0	738
20110320_0169	0	744
20110320_0169	0	752
20110320_0169	0	731
20110320_0169	0	734
20110320_0169	0	750
20110320_0169	0	754
20110320_0169	0	755
20110320_0169	0	733
20110320_0169	0	741
20110320_0169	0	736
20110320_0169	0	742
20110320_0169	0	740
20110320_0169	0	739
20110320_0169	0	753
20110320_0173	0	653
20110320_0173	0	650
20110320_0173	0	665
20110320_0173	0	664
20110320_0173	0	654
20110320_0173	0	666
20110320_0173	0	667
20110320_0173	0	655
20110320_0173	0	662
20110320_0173	0	669
20110320_0173	0	670
20110320_0173	0	652
20110320_0173	0	663
20110320_0173	0	651
20110320_0173	0	648
20110320_0173	0	660
20110320_0173	0	657
20110320_0173	0	647
20110320_0173	0	661
20110320_0178	0	785
20110320_0178	0	768
20110320_0178	0	771
20110320_0178	0	783
20110320_0178	0	766
20110320_0178	0	782
20110320_0178	0	786
20110320_0178	0	777
20110320_0178	0	779
20110320_0178	0	763
20110320_0178	0	778
20110320_0178	0	774
20110320_0178	0	773
20110320_0178	0	762
20110320_0178	0	781
20110320_0178	0	764
20110320_0178	0	767
20110320_0178	0	775
20110320_0178	0	770
20110320_0178	0	780
20110320_0178	0	772
20110320_0187	0	748
20110320_0187	0	750
20110320_0187	0	751
20110320_0187	0	732
20110320_0187	0	739
20110320_0187	0	745
20110320_0187	0	752
20110320_0187	0	756
20110320_0187	0	738
20110320_0187	0	737
20110320_0187	0	747
20110320_0187	0	754
20110320_0187	0	734
20110320_0187	0	755
20110320_0187	0	749
20110320_0187	0	733
20110320_0187	0	742
20110320_0187	0	740
20110320_0187	0	736
20110320_0187	0	746
20110320_0187	0	741
20110320_0187	0	735
20110320_0194	0	886
20110320_0194	0	894
20110320_0194	0	878
20110320_0194	0	898
20110320_0194	0	884
20110320_0194	0	887
20110320_0194	0	880
20110320_0194	0	874
20110320_0194	0	881
20110320_0194	0	882
20110320_0194	0	890
20110320_0194	0	885
20110320_0194	0	892
20110320_0194	0	883
20110320_0194	0	877
20110320_0194	0	897
20110320_0194	0	889
20110320_0194	0	895
20110422_0033	0	561
20110422_0033	0	585
20110422_0033	0	573
20110422_0033	0	569
20110422_0033	0	563
20110422_0033	0	584
20110422_0033	0	575
20110422_0033	0	580
20110422_0033	0	570
20110422_0033	0	565
20110422_0033	0	577
20110422_0033	0	571
20110422_0033	0	562
20110422_0033	0	576
20110422_0033	0	582
20110422_0033	0	568
20110422_0033	0	564
20110422_0033	0	578
20110422_0033	0	583
20110422_0033	0	579
20110422_0033	0	572
20110422_0034	0	597
20110422_0034	0	595
20110422_0034	0	584
20110422_0034	0	575
20110422_0034	0	592
20110422_0034	0	588
20110422_0034	0	580
20110422_0034	0	583
20110422_0034	0	582
20110422_0034	0	590
20110422_0034	0	587
20110422_0034	0	577
20110422_0034	0	573
20110422_0034	0	585
20110422_0034	0	591
20110422_0034	0	579
20110422_0034	0	578
20110422_0052	0	515
20110422_0052	0	494
20110422_0052	0	514
20110422_0052	0	493
20110422_0052	0	506
20110422_0052	0	508
20110422_0052	0	511
20110422_0052	0	497
20110422_0052	0	509
20110422_0052	0	495
20110422_0052	0	507
20110422_0052	0	496
20110422_0052	0	513
20110422_0052	0	510
20110422_0052	0	503
20110422_0052	0	504
20110422_0052	0	500
20110422_0052	0	501
20110422_0052	0	512
20110422_0052	0	502
20110422_0052	0	505
20110422_0065	0	774
20110422_0065	0	773
20110422_0065	0	769
20110422_0065	0	783
20110422_0065	0	779
20110422_0065	0	782
20110422_0065	0	766
20110422_0065	0	784
20110422_0065	0	777
20110422_0065	0	771
20110422_0065	0	760
20110422_0065	0	770
20110422_0065	0	768
20110422_0065	0	765
20110422_0065	0	780
20110422_0065	0	764
20110422_0065	0	781
20110422_0065	0	767
20110422_0065	0	762
20110422_0066	0	527
20110422_0066	0	537
20110422_0066	0	525
20110422_0066	0	542
20110422_0066	0	543
20110422_0066	0	535
20110422_0066	0	538
20110422_0066	0	540
20110422_0066	0	529
20110422_0066	0	522
20110422_0066	0	546
20110422_0066	0	533
20110422_0066	0	534
20110422_0066	0	539
20110422_0066	0	531
20110422_0066	0	545
20110422_0066	0	523
20110422_0066	0	530
20110422_0066	0	536
20110422_0066	0	532
20110422_0073	0	605
20110422_0073	0	618
20110422_0073	0	603
20110422_0073	0	606
20110422_0073	0	602
20110422_0073	0	608
20110422_0073	0	613
20110422_0073	0	620
20110422_0073	0	607
20110422_0073	0	598
20110422_0073	0	614
20110422_0073	0	599
20110422_0073	0	611
20110422_0073	0	612
20110422_0073	0	617
20110422_0073	0	615
20110422_0073	0	609
20110422_0073	0	604
20110422_0073	0	597
20110422_0073	0	619
20110422_0082	0	598
20110422_0082	0	590
20110422_0082	0	587
20110422_0082	0	602
20110422_0082	0	593
20110422_0082	0	588
20110422_0082	0	584
20110422_0082	0	600
20110422_0082	0	607
20110422_0082	0	605
20110422_0082	0	606
20110422_0082	0	601
20110422_0082	0	592
20110422_0082	0	583
20110422_0082	0	595
20110422_0082	0	604
20110422_0082	0	585
20110422_0082	0	594
20110422_0082	0	596
20110422_0082	0	589
20110422_0082	0	591
20110422_0090	0	564
20110422_0090	0	566
20110422_0090	0	569
20110422_0090	0	575
20110422_0090	0	574
20110422_0090	0	580
20110422_0090	0	581
20110422_0090	0	570
20110422_0090	0	560
20110422_0090	0	568
20110422_0090	0	562
20110422_0090	0	563
20110422_0090	0	571
20110422_0090	0	577
20110422_0090	0	565
20110422_0090	0	559
20110422_0090	0	582
20110422_0090	0	567
20110422_0090	0	583
20110422_0090	0	578
20110422_0090	0	561
20110422_0090	0	576
20110422_0106	0	505
20110422_0106	0	500
20110422_0106	0	489
20110422_0106	0	502
20110422_0106	0	508
20110422_0106	0	511
20110422_0106	0	501
20110422_0106	0	493
20110422_0106	0	488
20110422_0106	0	510
20110422_0106	0	491
20110422_0106	0	494
20110422_0106	0	498
20110422_0106	0	507
20110422_0106	0	504
20110422_0106	0	497
20110422_0106	0	495
20110422_0106	0	490
20110422_0106	0	499
20110422_0106	0	492
20110422_0106	0	496
20110423_0004	0	637
20110423_0004	0	623
20110423_0004	0	631
20110423_0004	0	646
20110423_0004	0	629
20110423_0004	0	643
20110423_0004	0	633
20110423_0004	0	634
20110423_0004	0	639
20110423_0004	0	645
20110423_0004	0	640
20110423_0004	0	627
20110423_0004	0	647
20110423_0004	0	641
20110423_0005	0	669
20110423_0005	0	650
20110423_0005	0	656
20110423_0005	0	654
20110423_0005	0	664
20110423_0005	0	658
20110423_0005	0	661
20110423_0005	0	648
20110423_0005	0	655
20110423_0005	0	670
20110423_0005	0	672
20110423_0005	0	660
20110423_0005	0	659
20110423_0005	0	666
20110423_0005	0	663
20110423_0005	0	653
20110423_0005	0	651
20110423_0005	0	657
20110423_0005	0	671
20110423_0005	0	652
20110423_0010	0	640
20110423_0010	0	651
20110423_0010	0	657
20110423_0010	0	641
20110423_0010	0	637
20110423_0010	0	654
20110423_0010	0	655
20110423_0010	0	643
20110423_0010	0	658
20110423_0010	0	659
20110423_0010	0	652
20110423_0010	0	656
20110423_0010	0	649
20110423_0010	0	650
20110423_0010	0	653
20110423_0010	0	638
20110423_0010	0	646
20110423_0010	0	647
20110423_0010	0	660
20110423_0031	0	835
20110423_0031	0	841
20110423_0031	0	849
20110423_0031	0	847
20110423_0031	0	855
20110423_0031	0	854
20110423_0031	0	842
20110423_0031	0	845
20110423_0031	0	846
20110423_0031	0	857
20110423_0031	0	851
20110423_0031	0	856
20110423_0031	0	848
20110423_0031	0	859
20110423_0031	0	858
20110423_0031	0	837
20110423_0031	0	840
20110423_0031	0	850
20110423_0031	0	836
20110423_0031	0	839
20110423_0038	0	776
20110423_0038	0	772
20110423_0038	0	777
20110423_0038	0	771
20110423_0038	0	780
20110423_0038	0	782
20110423_0038	0	788
20110423_0038	0	778
20110423_0038	0	792
20110423_0038	0	779
20110423_0038	0	781
20110423_0038	0	783
20110423_0038	0	790
20110423_0038	0	789
20110423_0038	0	786
20110423_0038	0	774
20110423_0038	0	785
20110423_0038	0	769
20110423_0038	0	770
20110423_0038	0	773
20110423_0038	0	787
20110423_0044	0	968
20110423_0044	0	958
20110423_0044	0	973
20110423_0044	0	1000
20110423_0044	0	966
20110423_0044	0	1003
20110423_0044	0	965
20110423_0044	0	961
20110423_0044	0	956
20110423_0044	0	960
20110423_0044	0	962
20110423_0044	0	967
20110423_0044	0	1001
20110423_0044	0	974
20110423_0044	0	1004
20110423_0044	0	964
20110423_0044	0	1002
20110423_0044	0	955
20110423_0044	0	971
20110423_0044	0	969
20110423_0044	0	957
20110423_0044	0	963
20110423_0081	0	808
20110423_0081	0	799
20110423_0081	0	800
20110423_0081	0	792
20110423_0081	0	811
20110423_0081	0	802
20110423_0081	0	794
20110423_0081	0	790
20110423_0081	0	807
20110423_0081	0	810
20110423_0081	0	795
20110423_0081	0	805
20110423_0081	0	809
20110423_0081	0	803
20110423_0081	0	788
20110423_0081	0	806
20110423_0081	0	793
20110423_0081	0	791
20110423_0081	0	804
20110423_0086	0	634
20110423_0086	0	616
20110423_0086	0	610
20110423_0086	0	625
20110423_0086	0	623
20110423_0086	0	629
20110423_0086	0	613
20110423_0086	0	624
20110423_0086	0	628
20110423_0086	0	626
20110423_0086	0	633
20110423_0086	0	630
20110423_0086	0	631
20110423_0086	0	619
20110423_0086	0	612
20110423_0086	0	618
20110423_0086	0	621
20110423_0086	0	627
20110423_0086	0	611
20110423_0086	0	617
20110423_0086	0	622
20110423_0086	0	632
20110423_0086	0	620
20110423_0086	0	614
20110423_0086	0	615
20110423_0088	0	965
20110423_0088	0	957
20110423_0088	0	959
20110423_0088	0	962
20110423_0088	0	950
20110423_0088	0	949
20110423_0088	0	958
20110423_0088	0	947
20110423_0088	0	968
20110423_0088	0	964
20110423_0088	0	963
20110423_0088	0	967
20110423_0088	0	953
20110423_0088	0	969
20110423_0088	0	951
20110423_0088	0	954
20110423_0088	0	952
20110423_0088	0	956
20110423_0088	0	955
20110423_0092	0	690
20110423_0092	0	684
20110423_0092	0	685
20110423_0092	0	680
20110423_0092	0	678
20110423_0092	0	671
20110423_0092	0	677
20110423_0092	0	679
20110423_0092	0	674
20110423_0092	0	681
20110423_0092	0	686
20110423_0092	0	682
20110423_0092	0	673
20110423_0092	0	689
20110423_0092	0	691
20110423_0092	0	692
20110423_0092	0	676
20110423_0092	0	687
20110423_0092	0	694
20110423_0092	0	675
20110423_0092	0	672
20110423_0094	0	680
20110423_0094	0	682
20110423_0094	0	698
20110423_0094	0	678
20110423_0094	0	675
20110423_0094	0	687
20110423_0094	0	677
20110423_0094	0	691
20110423_0094	0	696
20110423_0094	0	676
20110423_0094	0	681
20110423_0094	0	694
20110423_0094	0	679
20110423_0094	0	695
20110423_0094	0	685
20110423_0094	0	692
20110423_0094	0	683
20110423_0094	0	693
20110423_0123	0	677
20110423_0123	0	669
20110423_0123	0	664
20110423_0123	0	683
20110423_0123	0	662
20110423_0123	0	671
20110423_0123	0	672
20110423_0123	0	667
20110423_0123	0	666
20110423_0123	0	680
20110423_0123	0	668
20110423_0123	0	663
20110423_0123	0	685
20110423_0123	0	676
20110423_0123	0	681
20110423_0123	0	684
20110423_0123	0	682
20110423_0123	0	661
20110423_0123	0	673
20110423_0123	0	665
20110423_0123	0	679
20110423_0123	0	678
20110423_0123	0	675
20110423_0123	0	670
20110423_0160	0	575
20110423_0160	0	567
20110423_0160	0	564
20110423_0160	0	583
20110423_0160	0	572
20110423_0160	0	579
20110423_0160	0	581
20110423_0160	0	568
20110423_0160	0	569
20110423_0160	0	570
20110423_0160	0	577
