10	2000
20110319_0027	0	303
20110319_0027	0	305
20110319_0027	0	287
20110319_0027	0	291
20110319_0027	0	286
20110319_0027	0	292
20110319_0037	0	210
20110319_0037	0	216
20110319_0037	0	218
20110319_0037	0	213
20110319_0037	0	204
20110319_0037	0	198
20110319_0037	0	211
20110319_0037	0	203
20110319_0037	0	220
20110319_0037	0	221
20110319_0037	0	212
20110319_0037	0	199
20110319_0037	0	215
20110319_0037	0	206
20110319_0037	0	205
20110319_0037	0	217
20110319_0037	0	197
20110319_0037	0	219
20110319_0037	0	214
20110319_0037	0	208
20110319_0037	0	207
20110319_0037	0	201
20110319_0087	0	274
20110319_0087	0	280
20110319_0087	0	261
20110319_0087	0	267
20110319_0087	0	276
20110319_0087	0	258
20110319_0087	0	266
20110319_0087	0	269
20110319_0087	0	279
20110319_0087	0	277
20110319_0087	0	272
20110319_0087	0	259
20110319_0087	0	264
20110319_0087	0	268
20110319_0087	0	275
20110319_0087	0	254
20110319_0087	0	263
20110319_0087	0	260
20110319_0087	0	271
20110319_0087	0	265
20110319_0087	0	270
20110319_0091	0	247
20110319_0091	0	243
20110319_0091	0	237
20110319_0091	0	241
20110319_0091	0	239
20110319_0091	0	238
20110319_0091	0	246
20110319_0091	0	251
20110319_0091	0	245
20110319_0091	0	257
20110319_0091	0	259
20110319_0091	0	252
20110319_0091	0	258
20110319_0091	0	255
20110319_0091	0	244
20110319_0091	0	242
20110319_0091	0	253
20110319_0091	0	256
20110319_0091	0	249
20110319_0091	0	248
20110319_0091	0	250
20110319_0100	0	234
20110319_0100	0	254
20110319_0100	0	240
20110319_0100	0	252
20110319_0100	0	249
20110319_0100	0	238
20110319_0100	0	242
20110319_0100	0	256
20110319_0100	0	233
20110319_0100	0	239
20110319_0100	0	245
20110319_0100	0	257
20110319_0100	0	237
20110319_0100	0	244
20110319_0100	0	250
20110319_0100	0	258
20110319_0100	0	243
20110319_0100	0	235
20110319_0100	0	251
20110319_0100	0	247
20110319_0100	0	253
20110319_0100	0	246
20110319_0100	0	255
20110319_0100	0	248
20110319_0122	0	205
20110319_0122	0	226
20110319_0122	0	219
20110319_0122	0	210
20110319_0122	0	222
20110319_0122	0	223
20110319_0122	0	216
20110319_0122	0	218
20110319_0122	0	203
20110319_0122	0	202
20110319_0122	0	208
20110319_0122	0	227
20110319_0122	0	204
20110319_0122	0	212
20110319_0122	0	215
20110319_0122	0	221
20110319_0122	0	211
20110319_0122	0	224
20110319_0176	0	235
20110319_0176	0	232
20110319_0176	0	243
20110319_0176	0	228
20110319_0176	0	241
20110319_0176	0	242
20110319_0176	0	248
20110319_0176	0	227
20110319_0176	0	247
20110319_0176	0	236
20110319_0176	0	240
20110319_0176	0	245
20110319_0176	0	225
20110319_0176	0	234
20110319_0176	0	244
20110319_0176	0	237
20110319_0176	0	231
20110319_0176	0	229
20110319_0176	0	249
20110319_0176	0	226
20110319_0176	0	239
20110319_0177	0	259
20110319_0177	0	255
20110319_0177	0	260
20110319_0177	0	248
20110319_0177	0	252
20110319_0177	0	261
20110319_0177	0	250
20110319_0177	0	268
20110319_0177	0	262
20110319_0177	0	271
20110319_0177	0	254
20110319_0177	0	265
20110319_0177	0	258
20110319_0177	0	256
20110319_0177	0	272
20110319_0177	0	264
20110319_0177	0	266
20110319_0177	0	267
20110319_0177	0	251
20110319_0177	0	269
20110319_0177	0	270
20110319_0181	0	279
20110319_0181	0	273
20110319_0181	0	265
20110319_0181	0	278
20110319_0181	0	270
20110319_0181	0	259
20110319_0181	0	281
20110319_0181	0	263
20110319_0181	0	260
20110319_0181	0	268
20110319_0181	0	266
20110319_0181	0	271
20110319_0181	0	274
20110319_0181	0	277
20110319_0181	0	262
20110319_0181	0	280
20110319_0181	0	261
20110319_0181	0	272
20110319_0181	0	275
20110319_0189	0	245
20110319_0189	0	239
20110319_0189	0	236
20110319_0189	0	254
20110319_0189	0	242
20110319_0189	0	238
20110319_0189	0	252
20110319_0189	0	240
20110319_0189	0	250
20110319_0189	0	253
20110319_0189	0	246
20110319_0189	0	251
20110319_0189	0	247
20110319_0189	0	249
20110319_0189	0	231
20110319_0189	0	237
20110319_0189	0	244
20110319_0189	0	234
20110319_0189	0	232
20110319_0189	0	233
20110319_0189	0	230
20110319_0189	0	235
20110319_0190	0	247
20110319_0190	0	243
20110319_0190	0	254
20110319_0190	0	240
20110319_0190	0	245
20110319_0190	0	246
20110319_0190	0	263
20110319_0190	0	241
20110319_0190	0	244
20110319_0190	0	242
20110319_0190	0	257
20110319_0190	0	251
20110319_0190	0	259
20110319_0190	0	256
20110319_0190	0	264
20110319_0190	0	262
20110319_0190	0	260
20110319_0190	0	249
20110319_0190	0	258
20110319_0190	0	250
20110319_0190	0	253
20110319_0194	0	250
20110319_0194	0	244
20110319_0194	0	242
20110319_0194	0	240
20110319_0194	0	247
20110319_0194	0	252
20110319_0194	0	249
20110319_0194	0	233
20110319_0194	0	229
20110319_0194	0	236
20110319_0194	0	241
20110319_0194	0	251
20110319_0194	0	230
20110319_0194	0	243
20110319_0194	0	239
20110319_0194	0	232
20110319_0194	0	234
20110319_0194	0	248
20110319_0194	0	245
20110319_0194	0	235
20110319_0207	0	260
20110319_0207	0	263
20110319_0207	0	254
20110319_0207	0	262
20110319_0207	0	271
20110319_0207	0	256
20110319_0207	0	264
20110319_0207	0	270
20110319_0207	0	275
20110319_0207	0	273
20110319_0207	0	268
20110319_0207	0	257
20110319_0207	0	261
20110319_0207	0	265
20110319_0207	0	276
20110319_0207	0	274
20110319_0207	0	252
20110319_0207	0	272
20110319_0207	0	258
20110319_0207	0	269
20110319_0207	0	253
20110319_0218	0	244
20110319_0218	0	260
20110319_0218	0	255
20110319_0218	0	252
20110319_0218	0	262
20110319_0218	0	249
20110319_0218	0	251
20110319_0218	0	254
20110319_0218	0	259
20110319_0218	0	268
20110319_0218	0	248
20110319_0218	0	263
20110319_0218	0	250
20110319_0218	0	257
20110319_0218	0	267
20110319_0218	0	258
20110319_0218	0	256
20110319_0218	0	247
20110319_0218	0	266
20110319_0218	0	264
20110319_0218	0	245
20110319_0218	0	246
20110319_0226	0	359
20110319_0226	0	348
20110319_0226	0	337
20110319_0226	0	338
20110319_0226	0	350
20110319_0226	0	346
20110319_0226	0	355
20110319_0226	0	354
20110319_0226	0	361
20110319_0226	0	340
20110319_0226	0	343
20110319_0226	0	345
20110319_0226	0	351
20110319_0226	0	341
20110319_0226	0	339
20110319_0226	0	353
20110319_0226	0	342
20110319_0226	0	347
20110319_0226	0	360
20110319_0226	0	356
20110319_0227	0	282
20110319_0227	0	283
20110319_0227	0	280
20110319_0227	0	295
20110319_0227	0	289
20110319_0227	0	286
20110319_0227	0	290
20110319_0227	0	288
20110319_0227	0	297
20110319_0227	0	298
20110319_0227	0	287
20110319_0227	0	304
20110319_0227	0	281
20110319_0227	0	294
20110319_0227	0	303
20110319_0227	0	300
20110319_0227	0	293
20110319_0227	0	285
20110319_0227	0	284
20110319_0227	0	296
20110319_0227	0	292
20110319_0228	0	261
20110319_0228	0	270
20110319_0228	0	278
20110319_0228	0	269
20110319_0228	0	259
20110319_0228	0	273
20110319_0228	0	274
20110319_0228	0	271
20110319_0228	0	265
20110319_0228	0	279
20110319_0228	0	275
20110319_0228	0	268
20110319_0228	0	264
20110319_0228	0	266
20110319_0228	0	267
20110319_0228	0	258
20110319_0228	0	257
20110319_0228	0	260
20110319_0228	0	277
20110320_0008	0	278
20110320_0008	0	262
20110320_0008	0	283
20110320_0008	0	261
20110320_0008	0	265
20110320_0008	0	271
20110320_0008	0	274
20110320_0008	0	285
20110320_0008	0	281
20110320_0008	0	264
20110320_0008	0	275
20110320_0008	0	282
20110320_0008	0	273
20110320_0008	0	263
20110320_0008	0	267
20110320_0008	0	276
20110320_0008	0	269
20110320_0008	0	279
20110320_0008	0	277
20110320_0010	0	230
20110320_0010	0	228
20110320_0010	0	235
20110320_0010	0	232
20110320_0010	0	225
20110320_0010	0	222
20110320_0010	0	226
20110320_0010	0	233
20110320_0010	0	210
20110320_0010	0	234
20110320_0010	0	220
20110320_0010	0	231
20110320_0010	0	219
20110320_0010	0	218
20110320_0010	0	229
20110320_0010	0	215
20110320_0010	0	216
20110320_0010	0	223
20110320_0010	0	227
20110320_0010	0	224
20110320_0010	0	221
20110320_0010	0	213
20110320_0027	0	317
20110320_0027	0	325
20110320_0027	0	326
20110320_0027	0	320
20110320_0027	0	319
20110320_0027	0	327
20110320_0027	0	316
20110320_0027	0	324
20110320_0027	0	314
20110320_0027	0	308
20110320_0027	0	315
20110320_0027	0	323
20110320_0027	0	321
20110320_0027	0	313
20110320_0027	0	307
20110320_0027	0	306
20110320_0027	0	305
20110320_0027	0	311
20110320_0043	0	240
20110320_0043	0	236
20110320_0043	0	262
20110320_0043	0	249
20110320_0043	0	260
20110320_0043	0	263
20110320_0043	0	247
20110320_0043	0	255
20110320_0043	0	237
20110320_0043	0	244
20110320_0043	0	241
20110320_0043	0	256
20110320_0043	0	245
20110320_0043	0	246
20110320_0043	0	250
20110320_0043	0	259
20110320_0043	0	251
20110320_0043	0	253
20110320_0043	0	248
20110320_0043	0	242
20110320_0043	0	243
20110320_0043	0	238
20110320_0043	0	252
20110320_0064	0	282
20110320_0064	0	276
20110320_0064	0	267
20110320_0064	0	287
20110320_0064	0	269
20110320_0064	0	284
20110320_0064	0	280
20110320_0064	0	268
20110320_0064	0	275
20110320_0064	0	279
20110320_0064	0	277
20110320_0064	0	272
20110320_0064	0	289
20110320_0064	0	271
20110320_0064	0	278
20110320_0064	0	281
20110320_0064	0	270
20110320_0064	0	273
20110320_0064	0	265
20110320_0064	0	285
20110320_0065	0	391
20110320_0065	0	393
20110320_0065	0	378
20110320_0065	0	379
20110320_0065	0	387
20110320_0065	0	384
20110320_0065	0	383
20110320_0065	0	388
20110320_0065	0	385
20110320_0065	0	389
20110320_0065	0	380
20110320_0065	0	371
20110320_0065	0	372
20110320_0065	0	373
20110320_0065	0	392
20110320_0065	0	376
20110320_0065	0	381
20110320_0065	0	386
20110320_0065	0	395
20110320_0065	0	390
20110320_0065	0	374
20110320_0065	0	394
20110320_0067	0	296
20110320_0067	0	284
20110320_0067	0	283
20110320_0067	0	281
20110320_0067	0	289
20110320_0067	0	286
20110320_0067	0	278
20110320_0067	0	279
20110320_0067	0	276
20110320_0067	0	287
20110320_0067	0	291
20110320_0067	0	290
20110320_0067	0	282
20110320_0067	0	275
20110320_0067	0	294
20110320_0067	0	274
20110320_0067	0	277
20110320_0067	0	295
20110320_0067	0	293
20110320_0067	0	292
20110320_0067	0	288
20110320_0067	0	297
20110320_0067	0	280
20110320_0067	0	298
20110320_0098	0	239
20110320_0098	0	245
20110320_0098	0	244
20110320_0098	0	250
20110320_0098	0	251
20110320_0098	0	247
20110320_0098	0	243
20110320_0098	0	248
20110320_0098	0	249
20110320_0098	0	240
20110320_0098	0	246
20110320_0098	0	229
20110320_0098	0	241
20110320_0098	0	238
20110320_0098	0	242
20110320_0117	0	313
20110320_0117	0	309
20110320_0117	0	307
20110320_0117	0	301
20110320_0117	0	299
20110320_0117	0	296
20110320_0117	0	310
20110320_0117	0	293
20110320_0117	0	290
20110320_0117	0	311
20110320_0117	0	315
20110320_0117	0	303
20110320_0117	0	304
20110320_0117	0	305
20110320_0117	0	316
20110320_0117	0	302
20110320_0117	0	300
20110320_0117	0	314
20110320_0117	0	291
20110320_0134	0	231
20110320_0134	0	219
20110320_0134	0	238
20110320_0134	0	223
20110320_0134	0	239
20110320_0134	0	237
20110320_0134	0	224
20110320_0134	0	232
20110320_0134	0	225
20110320_0134	0	233
20110320_0134	0	227
20110320_0134	0	240
20110320_0134	0	228
20110320_0134	0	234
20110320_0134	0	241
20110320_0134	0	221
20110320_0135	0	252
20110320_0135	0	255
20110320_0135	0	265
20110320_0135	0	271
20110320_0135	0	262
20110320_0135	0	259
20110320_0135	0	269
20110320_0135	0	249
20110320_0135	0	270
20110320_0135	0	261
20110320_0135	0	257
20110320_0135	0	256
20110320_0135	0	263
20110320_0135	0	258
20110320_0135	0	273
20110320_0135	0	264
20110320_0135	0	266
20110320_0135	0	253
20110320_0138	0	220
20110320_0138	0	219
20110320_0138	0	238
20110320_0138	0	242
20110320_0138	0	247
20110320_0138	0	235
20110320_0138	0	243
20110320_0138	0	221
20110320_0138	0	233
20110320_0138	0	240
20110320_0138	0	222
20110320_0138	0	236
20110320_0138	0	223
20110320_0138	0	237
20110320_0138	0	231
20110320_0138	0	232
20110320_0138	0	234
20110320_0138	0	226
20110320_0138	0	239
20110320_0156	0	256
20110320_0156	0	243
20110320_0156	0	241
20110320_0156	0	247
20110320_0156	0	254
20110320_0156	0	244
20110320_0156	0	261
20110320_0156	0	252
20110320_0156	0	250
20110320_0156	0	258
20110320_0156	0	262
20110320_0156	0	239
20110320_0156	0	253
20110320_0156	0	251
20110320_0156	0	249
20110320_0156	0	259
20110320_0156	0	248
20110320_0156	0	255
20110320_0156	0	260
20110320_0161	0	229
20110320_0161	0	236
20110320_0161	0	254
20110320_0161	0	240
20110320_0161	0	255
20110320_0161	0	245
20110320_0161	0	235
20110320_0161	0	237
20110320_0161	0	231
20110320_0161	0	234
20110320_0161	0	239
20110320_0161	0	246
20110320_0161	0	241
20110320_0161	0	250
20110320_0161	0	244
20110320_0161	0	242
20110320_0167	0	208
20110320_0167	0	227
20110320_0167	0	217
20110320_0167	0	219
20110320_0167	0	209
20110320_0167	0	211
20110320_0167	0	229
20110320_0167	0	214
20110320_0167	0	226
20110320_0167	0	228
20110320_0167	0	218
20110320_0167	0	206
20110320_0167	0	222
20110320_0167	0	230
20110320_0167	0	225
20110320_0167	0	223
20110320_0167	0	216
20110320_0169	0	258
20110320_0169	0	254
20110320_0169	0	273
20110320_0169	0	261
20110320_0169	0	262
20110320_0169	0	269
20110320_0169	0	263
20110320_0169	0	260
20110320_0169	0	255
20110320_0169	0	256
20110320_0169	0	268
20110320_0169	0	257
20110320_0169	0	251
20110320_0169	0	253
20110320_0169	0	264
20110320_0169	0	272
20110320_0169	0	259
20110320_0169	0	250
20110320_0169	0	270
20110320_0169	0	265
20110320_0169	0	271
20110320_0173	0	225
20110320_0173	0	221
20110320_0173	0	242
20110320_0173	0	240
20110320_0173	0	236
20110320_0173	0	219
20110320_0173	0	241
20110320_0173	0	229
20110320_0173	0	223
20110320_0173	0	238
20110320_0173	0	237
20110320_0173	0	220
20110320_0173	0	234
20110320_0173	0	227
20110320_0173	0	231
20110320_0173	0	235
20110320_0173	0	228
20110320_0173	0	232
20110320_0173	0	230
20110320_0173	0	224
20110320_0178	0	246
20110320_0178	0	235
20110320_0178	0	241
20110320_0178	0	237
20110320_0178	0	251
20110320_0178	0	236
20110320_0178	0	239
20110320_0178	0	240
20110320_0178	0	238
20110320_0178	0	254
20110320_0178	0	243
20110320_0178	0	247
20110320_0178	0	256
20110320_0178	0	248
20110320_0178	0	249
20110320_0178	0	255
20110320_0178	0	242
20110320_0178	0	258
20110320_0178	0	252
20110320_0178	0	244
20110320_0187	0	256
20110320_0187	0	258
20110320_0187	0	249
20110320_0187	0	242
20110320_0187	0	257
20110320_0187	0	252
20110320_0187	0	239
20110320_0187	0	246
20110320_0187	0	240
20110320_0187	0	253
20110320_0187	0	250
20110320_0187	0	238
20110320_0187	0	259
20110320_0187	0	237
20110320_0187	0	254
20110320_0187	0	255
20110320_0187	0	241
20110320_0187	0	260
20110320_0187	0	247
20110320_0187	0	248
20110320_0187	0	251
20110320_0187	0	245
20110320_0187	0	261
20110320_0187	0	244
20110320_0194	0	305
20110320_0194	0	301
20110320_0194	0	312
20110320_0194	0	316
20110320_0194	0	303
20110320_0194	0	298
20110320_0194	0	299
20110320_0194	0	314
20110320_0194	0	311
20110320_0194	0	297
20110320_0194	0	307
20110320_0194	0	300
20110320_0194	0	306
20110422_0033	0	215
20110422_0033	0	238
20110422_0033	0	218
20110422_0033	0	237
20110422_0033	0	225
20110422_0033	0	217
20110422_0033	0	223
20110422_0033	0	222
20110422_0033	0	226
20110422_0033	0	219
20110422_0033	0	236
20110422_0033	0	230
20110422_0033	0	228
20110422_0033	0	229
20110422_0033	0	227
20110422_0033	0	224
20110422_0033	0	233
20110422_0033	0	234
20110422_0033	0	239
20110422_0033	0	221
20110422_0033	0	235
20110422_0033	0	231
20110422_0034	0	234
20110422_0034	0	237
20110422_0034	0	229
20110422_0034	0	219
20110422_0034	0	231
20110422_0034	0	227
20110422_0034	0	218
20110422_0034	0	236
20110422_0034	0	228
20110422_0034	0	220
20110422_0034	0	225
20110422_0034	0	233
20110422_0034	0	216
20110422_0034	0	222
20110422_0034	0	215
20110422_0034	0	239
20110422_0034	0	232
20110422_0034	0	224
20110422_0034	0	226
20110422_0034	0	223
20110422_0034	0	238
20110422_0052	0	233
20110422_0052	0	226
20110422_0052	0	246
20110422_0052	0	223
20110422_0052	0	244
20110422_0052	0	243
20110422_0052	0	235
20110422_0052	0	237
20110422_0052	0	228
20110422_0052	0	240
20110422_0052	0	239
20110422_0052	0	241
20110422_0052	0	227
20110422_0052	0	225
20110422_0052	0	242
20110422_0052	0	238
20110422_0052	0	229
20110422_0052	0	230
20110422_0052	0	232
20110422_0065	0	331
20110422_0065	0	336
20110422_0065	0	333
20110422_0065	0	325
20110422_0065	0	346
20110422_0065	0	338
20110422_0065	0	348
20110422_0065	0	344
20110422_0065	0	327
20110422_0065	0	337
20110422_0065	0	339
20110422_0065	0	347
20110422_0065	0	335
20110422_0065	0	334
20110422_0065	0	340
20110422_0065	0	328
20110422_0065	0	341
20110422_0065	0	332
20110422_0065	0	330
20110422_0065	0	329
20110422_0065	0	345
20110422_0066	0	261
20110422_0066	0	270
20110422_0066	0	258
20110422_0066	0	266
20110422_0066	0	280
20110422_0066	0	267
20110422_0066	0	257
20110422_0066	0	279
20110422_0066	0	272
20110422_0066	0	259
20110422_0066	0	277
20110422_0066	0	276
20110422_0066	0	269
20110422_0066	0	278
20110422_0066	0	263
20110422_0066	0	264
20110422_0066	0	260
20110422_0066	0	262
20110422_0066	0	271
20110422_0066	0	275
20110422_0066	0	273
20110422_0066	0	256
20110422_0073	0	273
20110422_0073	0	278
20110422_0073	0	287
20110422_0073	0	275
20110422_0073	0	290
20110422_0073	0	286
20110422_0073	0	283
20110422_0073	0	292
20110422_0073	0	276
20110422_0073	0	272
20110422_0073	0	274
20110422_0073	0	289
20110422_0073	0	291
20110422_0073	0	277
20110422_0073	0	279
20110422_0073	0	294
20110422_0073	0	285
20110422_0073	0	284
20110422_0073	0	293
20110422_0073	0	280
20110422_0073	0	271
20110422_0073	0	288
20110422_0082	0	264
20110422_0082	0	245
20110422_0082	0	263
20110422_0082	0	258
20110422_0082	0	261
20110422_0082	0	242
20110422_0082	0	265
20110422_0082	0	259
20110422_0082	0	252
20110422_0082	0	246
20110422_0082	0	260
20110422_0082	0	241
20110422_0082	0	255
20110422_0082	0	243
20110422_0082	0	248
20110422_0082	0	256
20110422_0082	0	250
20110422_0082	0	244
20110422_0090	0	242
20110422_0090	0	248
20110422_0090	0	254
20110422_0090	0	244
20110422_0090	0	261
20110422_0090	0	260
20110422_0090	0	257
20110422_0090	0	255
20110422_0090	0	243
20110422_0090	0	256
20110422_0090	0	250
20110422_0090	0	262
20110422_0090	0	259
20110422_0090	0	238
20110422_0090	0	240
20110422_0090	0	239
20110422_0090	0	246
20110422_0090	0	249
20110422_0090	0	251
20110422_0090	0	247
20110422_0106	0	244
20110422_0106	0	227
20110422_0106	0	225
20110422_0106	0	221
20110422_0106	0	235
20110422_0106	0	242
20110422_0106	0	241
20110422_0106	0	219
20110422_0106	0	239
20110422_0106	0	236
20110422_0106	0	240
20110422_0106	0	226
20110422_0106	0	223
20110422_0106	0	238
20110422_0106	0	234
20110422_0106	0	237
20110422_0106	0	232
20110422_0106	0	228
20110422_0106	0	224
20110423_0004	0	203
20110423_0004	0	215
20110423_0004	0	223
20110423_0004	0	216
20110423_0004	0	224
20110423_0004	0	202
20110423_0004	0	221
20110423_0004	0	204
20110423_0004	0	213
20110423_0004	0	225
20110423_0004	0	210
20110423_0004	0	205
20110423_0004	0	222
20110423_0004	0	214
20110423_0004	0	226
20110423_0004	0	220
20110423_0004	0	208
20110423_0004	0	211
20110423_0005	0	203
20110423_0005	0	215
20110423_0005	0	213
20110423_0005	0	204
20110423_0005	0	194
20110423_0005	0	211
20110423_0005	0	216
20110423_0005	0	201
20110423_0005	0	208
20110423_0005	0	210
20110423_0005	0	202
20110423_0005	0	209
20110423_0005	0	205
20110423_0005	0	207
20110423_0005	0	196
20110423_0005	0	197
20110423_0005	0	214
20110423_0005	0	191
20110423_0005	0	195
20110423_0010	0	267
20110423_0010	0	250
20110423_0010	0	253
20110423_0010	0	249
20110423_0010	0	248
20110423_0010	0	268
20110423_0010	0	269
20110423_0010	0	247
20110423_0010	0	270
20110423_0010	0	256
20110423_0010	0	266
20110423_0010	0	264
20110423_0010	0	258
20110423_0010	0	271
20110423_0010	0	259
20110423_0010	0	261
20110423_0010	0	260
20110423_0010	0	255
20110423_0010	0	254
20110423_0031	0	243
20110423_0031	0	246
20110423_0031	0	248
20110423_0031	0	249
20110423_0031	0	227
20110423_0031	0	251
20110423_0031	0	238
20110423_0031	0	239
20110423_0031	0	235
20110423_0031	0	237
20110423_0031	0	231
20110423_0031	0	240
20110423_0031	0	234
20110423_0031	0	250
20110423_0031	0	245
20110423_0031	0	228
20110423_0031	0	241
20110423_0031	0	242
20110423_0031	0	233
20110423_0038	0	364
20110423_0038	0	350
20110423_0038	0	360
20110423_0038	0	371
20110423_0038	0	372
20110423_0038	0	368
20110423_0038	0	354
20110423_0038	0	359
20110423_0038	0	374
20110423_0038	0	358
20110423_0038	0	361
20110423_0038	0	352
20110423_0038	0	365
20110423_0038	0	357
20110423_0038	0	353
20110423_0038	0	363
20110423_0038	0	362
20110423_0038	0	351
20110423_0038	0	369
20110423_0038	0	356
20110423_0038	0	355
20110423_0038	0	367
20110423_0044	0	394
20110423_0044	0	406
20110423_0044	0	402
20110423_0044	0	404
20110423_0044	0	407
20110423_0044	0	388
20110423_0044	0	387
20110423_0044	0	395
20110423_0044	0	401
20110423_0044	0	392
20110423_0044	0	409
20110423_0044	0	408
20110423_0044	0	396
20110423_0044	0	390
20110423_0044	0	410
20110423_0044	0	389
20110423_0044	0	391
20110423_0044	0	393
20110423_0081	0	248
20110423_0081	0	254
20110423_0081	0	244
20110423_0081	0	263
20110423_0081	0	259
20110423_0081	0	260
20110423_0081	0	242
20110423_0081	0	255
20110423_0081	0	243
20110423_0081	0	240
20110423_0081	0	251
20110423_0081	0	265
20110423_0081	0	261
20110423_0081	0	257
20110423_0081	0	241
20110423_0081	0	252
20110423_0081	0	250
20110423_0081	0	256
20110423_0081	0	249
20110423_0081	0	264
20110423_0081	0	253
20110423_0081	0	246
20110423_0086	0	220
20110423_0086	0	227
20110423_0086	0	222
20110423_0086	0	215
20110423_0086	0	225
20110423_0086	0	216
20110423_0086	0	229
20110423_0086	0	238
20110423_0086	0	232
20110423_0086	0	226
20110423_0086	0	218
20110423_0086	0	219
20110423_0086	0	224
20110423_0086	0	233
20110423_0086	0	217
20110423_0086	0	236
20110423_0086	0	223
20110423_0086	0	228
20110423_0086	0	231
20110423_0086	0	239
20110423_0086	0	235
20110423_0086	0	234
20110423_0086	0	221
20110423_0088	0	274
20110423_0088	0	273
20110423_0088	0	270
20110423_0088	0	275
20110423_0088	0	261
20110423_0088	0	268
20110423_0088	0	266
20110423_0088	0	271
20110423_0092	0	238
20110423_0092	0	217
20110423_0092	0	239
20110423_0092	0	236
20110423_0092	0	233
20110423_0092	0	216
20110423_0092	0	237
20110423_0092	0	243
20110423_0092	0	235
20110423_0092	0	219
20110423_0092	0	227
20110423_0094	0	224
20110423_0094	0	211
20110423_0094	0	229
20110423_0094	0	210
20110423_0094	0	212
20110423_0094	0	209
20110423_0094	0	230
20110423_0094	0	219
20110423_0094	0	217
20110423_0094	0	214
20110423_0094	0	208
20110423_0094	0	225
20110423_0094	0	215
20110423_0094	0	218
20110423_0094	0	213
20110423_0094	0	231
20110423_0094	0	223
20110423_0123	0	241
20110423_0123	0	242
20110423_0123	0	243
20110423_0123	0	252
20110423_0123	0	240
20110423_0123	0	247
20110423_0123	0	248
20110423_0123	0	246
20110423_0123	0	258
20110423_0123	0	253
20110423_0123	0	238
20110423_0123	0	237
20110423_0123	0	257
20110423_0123	0	236
20110423_0123	0	245
20110423_0123	0	255
20110423_0123	0	251
20110423_0160	0	206
20110423_0160	0	226
20110423_0160	0	220
20110423_0160	0	218
20110423_0160	0	228
20110423_0160	0	214
20110423_0160	0	213
20110423_0160	0	216
20110423_0160	0	227
20110423_0160	0	221
20110423_0160	0	209
20110423_0160	0	219
20110423_0160	0	217
20110423_0160	0	212
20110423_0160	0	225
20110423_0160	0	207
20110423_0160	0	215
20110423_0160	0	223
20110423_0160	0	229
20110423_0160	0	210
20110423_0160	0	222
20110423_0161	0	296
20110423_0161	0	283
20110423_0161	0	290
20110423_0161	0	291
20110423_0161	0	298
20110423_0161	0	286
20110423_0161	0	295
20110423_0161	0	280
